video_id;student_id;age;gender;major;education;attitude;exam;focus;curiosity;interest;priors;compliance;smartness;family;;;;;;;
1;1140;من 18 إلى 24 سنة;أنثى;علوم الصحة والحياة;ماجستير;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1141;من 32 إلى 38 سنة;ذكر;الهندسة والتكنولوجيا;طالب جامعي;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1142;من 25 إلى 31 سنة;ذكر;العلوم الاجتماعية;الثانوية العامة;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1143;من 18 إلى 24 سنة;أنثى;الأعمال والاقتصاد;ماجستير;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1144;من 18 إلى 24 سنة;أنثى;العلوم الطبيعية;طالب جامعي;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1145;من 18 إلى 24 سنة;أنثى;العلوم الإنسانية والفنون;ماجستير;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1146;من 32 إلى 38 سنة;غير ذلك;العلوم الطبيعية;ماجستير;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1147;من 18 إلى 24 سنة;غير ذلك;الهندسة والتكنولوجيا;ماجستير;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1148;من 18 إلى 24 سنة;غير ذلك;العلوم الطبيعية;ماجستير;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1149;من 18 إلى 24 سنة;ذكر;العلوم الإنسانية والفنون;دكتوراه;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1150;من 25 إلى 31 سنة;غير ذلك;علوم الصحة والحياة;ماجستير;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1151;من 32 إلى 38 سنة;ذكر;الأعمال والاقتصاد;الثانوية العامة;غير متحمس إطلاقا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1152;من 25 إلى 31 سنة;أنثى;الأعمال والاقتصاد;طالب جامعي;متحمس جدا;حاصل على معدل مرتفع وعادة يجيب عن أسئلة الاختبار اللاحق إجابة صحيحة;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1153;من 25 إلى 31 سنة;ذكر;الهندسة والتكنولوجيا;ماجستير;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;لا يمتلك أي خلفية ولا أي معرفة سابقة في هذا المقرر;غير راغب ويجد صعوبة في متابعة المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1154;أكبر من 39 سنة;غير ذلك;الهندسة والتكنولوجيا;دكتوراه;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;عادة مشتت الذهن;فضولي لاستكشاف كل ما في المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان غير مهتمان بالتعليم على الإطلاق;;;;;;;
2;1155;أكبر من 39 سنة;أنثى;العلوم الإنسانية والفنون;ماجستير;غير متحمس إطلاقا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;لا يملك أي فضول نحو المقرر;غير مهتم إطلاقا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;قليل الذكاء ويفهم ببطء;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
2;1156;من 18 إلى 24 سنة;غير ذلك;العلوم الإنسانية والفنون;ماجستير;متحمس جدا;حاصل على معدل منخفض وعادة يخطئ في الاختبار اللاحق;شديد التركيز;فضولي لاستكشاف كل ما في المقرر;مهتم جدا بالمقرر;يمتلك خلفية قوية ومعرفة سابقة في هذا المقرر;منضبط ويواكب سرعة تدريس المعلمين;ذكي ويفهم كل شيء بسرعة;الوالدان يمتلكان خلفية أكاديمية قوية;;;;;;;
